This is a top-10 common password.,هذه من أفضل 10 كلمات مرور شائعة.
This is a top-100 common password.,هذه من أفضل 100 كلمات مرور شائعة.
This is a very common password.,هذا هو كلمة شائعة جدا.
This is an automatically generated reply,هذا الرد تلقائي
This is similar to a commonly used password.,هذا هو مماثل لكلمة شائعة الاستخدام.
This is the template file generated with only the rows having some error. You should use this file for correction and import.,هذا هو ملف القالب ولدت مع الصفوف فقط وجود بعض الأخطاء. يجب استخدام هذا الملف للتصحيح والاستيراد.
This link has already been activated for verification.,تم تنشيط هذا الرابط بالفعل للتحقق منه.
This link is invalid or expired. Please make sure you have pasted correctly.,هذا الرابط غير صالح أو منتهية الصلاحية. من فضلك تأكد من ولصق بشكل صحيح.
This may get printed on multiple pages,قد تتم طباعة هذا على صفحات متعددة
This month,هذا الشهر
This report was generated on {0},تم إنشاء هذا التقرير في {0}
This report was generated {0}.,تم إنشاء هذا التقرير {0}.
This role update User Permissions for a user,يقوم هذا الدور بتحديث صلاحيات المستخدم للمستخدم
This will log out {0} from all other devices,سيقوم هذا بتسجيل الخروج {0} من كافة الأجهزة الأخرى
This will permanently remove your data.,سيؤدي هذا إلى إزالة بياناتك نهائيًا.
Thumbnail URL,URL المصغرة
Time Interval,الفاصل الزمني
Time Series,السلاسل الزمنية
Time Series Based On,سلسلة زمنية بناء على
Time Zone,منطقة زمنية
Time Zones,من المناطق الزمنية
Time in seconds to retain QR code image on server. Min:<strong>240</strong>,الوقت في ثوان للاحتفاظ صورة رمز الاستجابة السريعة على الخادم. الحد الأدنى: <strong>240</strong>
Timeline DocType,DOCTYPE الزمني
Timeline Field,حقل الجدول الزمني
Timeline Links,روابط الخط الزمني
Timeline Name,اسم الجدول الزمني
Timeseries,السلاسل الزمنية
Timestamp,الطابع الزمني
Title Case,عنوان القضية
Title Field,حقل العنوان
Title Prefix,عنوان الاختصار
To Date Field,إلى تاريخ الحقل
To Do,قائمة المهام
To User,إلى المستخدم
"To add dynamic subject, use jinja tags like\n\n<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>","لإضافة موضوع ديناميكي، استخدم علامات جينيا مثل <div style=""""><pre style=""""> <code>New {{ doc.doctype }} #{{ doc.name }}</code> </pre> </div>"
"To add dynamic subject, use jinja tags like\n\n<div><pre><code>{{ doc.name }} Delivered</code></pre></div>","لإضافة موضوع ديناميكي، استخدام علامات جينجا مثل <div style=""""><pre style=""""> <code>{{ doc.name }} Delivered</code> </pre> </div>"
To and CC,الي
"To get the updated report, click on {0}.",للحصول على التقرير المحدّث ، انقر على {0}.
ToDo,قائمة المهام
Today,اليوم
Toggle Chart,تبديل الرسم البياني
Toggle Charts,تبديل الرسوم البيانية
Toggle Grid View,تبديل عرض الشبكة
Toggle Sidebar,تبديل الشريط الجانبي
Token,رمز
Token is missing,رمز مفقود
"Too many users signed up recently, so the registration is disabled. Please try back in an hour",وقعت الكثير من المستخدمين في الآونة الأخيرة، وذلك هو تعطيل التسجيل. يرجى المحاولة مرة أخرى في ساعة
Too many writes in one request. Please send smaller requests,الكثير من يكتب في طلب واحد . يرجى إرسال طلبات أصغر
Top Bar Item,أفضل شريط الإغلاق
Top Bar Items,قطع الشريط العلوي
Top Performer,أفضل أداء
Top Reviewer,كبار المعلقين
Top {0},أعلى {0}
Total Pages,إجمالي الصفحات
Total Rows,إجمالي الصفوف
Total Subscribers,إجمالي عدد المشتركين
Total number of emails to sync in initial sync process,إجمالي عدد الرسائل الإلكترونية المراد مزامنتها في عملية المزامنة الأولية
Totals Row,الصف الكلي
Track Changes,تعقب التغيرات
Track Email Status,تتبع حالة البريد الإلكتروني
Track Field,حقل المسار
Track Seen,المسار رأيت
Track Views,طرق العرض المسار
"Track if your email has been opened by the recipient.\n<br>\nNote: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""",تتبع إذا تم فتح بريدك الإلكتروني من قبل المستلم.
Track milestones for any document,تتبع المعالم لأي وثيقة
Transaction Hash,عملية تجزئة
Transaction Log,سجل المعاملات
Transaction Log Report,تقرير سجل المعاملات
Transition Rules,الانتقال قوانين
Transitions,التحولات
Translatable,للترجمة
Translate {0},ترجمة {0}
Translated Text,ترجمة النص
Translation,ترجمة
Translations,ترجمة
Trash,سلة المهملات
Tree,شجرة
Trigger Method,الطريقة الزناد
Trigger Name,اسم الزناد
"Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)","تشغيل على طرق صالحة مثل ""refer_insert"" ، ""بعد_بادات"" ، إلخ (سوف يعتمد على doctype المحدد)"
Try to avoid repeated words and characters,في محاولة لتجنب الكلمات المكررة وشخصيات
Try to use a longer keyboard pattern with more turns,محاولة استخدام نمط لوحة المفاتيح أطول مع المزيد من المنعطفات
Two Factor Authentication,توثيق ذو عاملين
Two Factor Authentication method,أسلوب اثنان عامل المصادقة
Type something in the search box to search,اكتب شيئا في مربع البحث للبحث
Type:,النوع:
UID,رمز المستخدم
UIDNEXT,UIDNEXT
UIDVALIDITY,UIDVALIDITY
UNSEEN,غير مرئي
UPPER CASE,الأحرف الكبيرة
"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.\n<br>e.g. http://hostname//api/method/frappe.www.login.login_via_facebook",محددات لاستقبال رمز التفويض مرة واحدة يتيح للمستخدم الوصول، وكذلك ردود الفشل. عادة ما يكون نقطة النهاية بقية عرضة للخطر من قبل العميل التطبيقات. <br> على سبيل المثال HTTP: //hostname//api/method/frappe.www.login.login_via_facebook
URLs,عناوين
Unable to find attachment {0},تعذر العثور على مرفق {0}
Unable to load camera.,تعذر تحميل الكاميرا.
Unable to load: {0},غير قادر على تحميل: {0}
Unable to open attached file. Did you export it as CSV?,تعذر فتح الملف المرفق. هل تم تصديره ك CSV؟
Unable to read file format for {0},تعذر قراءة تنسيق الملف {0}
Unable to send emails at this time,غير قادر على إرسال رسائل البريد الإلكتروني في هذا الوقت
Unable to update event,غير قادر على تحديث الحدث
Unable to write file format for {0},تعذر كتابة تنسيق الملف {0}
Unassign Condition,إلغاء تعيين الشرط
Under Development,تحت التطوير
Unfollow,الغاء المتابعة
Unhandled Email,البريد الإلكتروني غير معالج
Unique,فريد من نوعه
Unknown Column: {0},عمود غير معروف: {0}
Unknown User,مستخدم غير معروف
"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.",ترميز الملفات غير معروف . حاول UTF- 8 ، ويندوز 1250، ويندوز 1252 .
Unread,غير مقروء
Unread Notification Sent,إرسال الإشعارات غير المقروءة
Unselect All,إلغاء تحديد الكل
Unshared,غير مشارك
Unsubscribe,إلغاء الاشتراك
Unsubscribe Method,طريقة إلغاء الاشتراك
Unsubscribe Param,إلغاء الاشتراك بارام
Unsupported File Format,تنسيق ملف غير معتمد
Unzip,فك الضغط
Unzipped {0} files,الملفات غير المضغوطة {0}
Unzipping files...,فك ضغط الملفات ...
Upcoming Events for Today,الأحداث القادمة لهذا اليوم
Update Field,تحديث الحقل
Update Translations,تحديث الترجمات
Update Value,تحديث القيمة
Update many values at one time.,تحديث العديد من القيم في وقت واحد.
Update records,تحديث السجلات
Updated,محدّث
Updated successfully,تم التحديث بنجاح
Updated {0}: {1},تحديث {0}: {1}
Updating,يتم التحديث
Updating {0},تحديث {0}
Upload Failed,التحميل فشل
Uploaded To Dropbox,تم التحميل إلى Dropbox
Use ASCII encoding for password,استخدم ترميز ASCII لكلمة المرور
Use Different Email Login ID,استخدام معرف تسجيل دخول مختلف للبريد الإلكتروني
Use IMAP,استخدام IMAP
Use POST,استخدم POST
Use SSL,استخدام SSL
Use TLS,استخدام TLS
"Use a few words, avoid common phrases.",.استخدم كلمات قليلة، وتجنب العبارات الشائعة
Use socketio to upload file,استخدم socketio لتحميل الملف
Use this fieldname to generate title,استخدام هذا FIELDNAME لتوليد عنوان
User '{0}' already has the role '{1}',المستخدم{0} يملك بالفعل الدور {1}<br>User '{0}' already has the role '{1}'
User Cannot Create,المستخدم لا يستطيع أن ينشئ
User Cannot Search,المستخدم لا يستطيع أن يبحث
User Defaults,المستخدم الافتراضي
User Email,بريد المستخدم
User Emails,مراسلات المستخدم
User Field,حقل المستخدم
User ID of a Blogger,هوية المستخدم من مدون
User Image,صورة المستخدم
User Name,اسم المستخدم
User Permission,إذن المستخدم
User Permissions,ضوابط المستخدم
User Permissions are used to limit users to specific records.,يتم استخدام أذونات المستخدم لتقييد المستخدمين إلى سجلات محددة.
User Permissions created sucessfully,أذونات المستخدم التي تم إنشاؤها بنجاح
User Roles,أدوار المستخدم
User Social Login,المستخدم تسجيل الدخول الاجتماعي
User Tags,بطاقات المستخدم
User Type,نوع المستخدم
User can login using Email id or Mobile number,يمكن للمستخدم تسجيل الدخول باستخدام معرف البريد الإلكتروني أو رقم الجوال
User can login using Email id or User Name,يمكن للمستخدم تسجيل الدخول باستخدام معرف البريد الإلكتروني أو اسم المستخدم
User editable form on Website.,قابل للتحرير على موقع الويب.
User not allowed to delete {0}: {1},المستخدم لا يسمح لحذف {0}: {1}
User permissions should not apply for this Link,يجب ألا تنطبق صلاحيات المستخدم على هذا الرابط
User {0} cannot be deleted,المستخدم {0} لا يمكن حذف
User {0} cannot be renamed,المستخدم {0} لا يمكن إعادة تسمية
User {0} does not have access to this document,المستخدم {0} ليس لديه حق الوصول إلى هذا المستند
User {0} does not have doctype access via role permission for document {1},لا يملك المستخدم {0} حق الوصول إلى النمط عبر إذن دور للمستند {1}
Username,اسم االمستخدم
Username {0} already exists,اسم المستخدم {0} موجود بالفعل
Users with role {0}:,مستخدمين  مع صلاحية {0} :
Uses the Email Address Name mentioned in this Account as the Sender's Name for all emails sent using this Account.,يستخدم اسم عنوان البريد الإلكتروني المذكور في هذا الحساب كاسم المرسل لجميع رسائل البريد الإلكتروني المرسلة باستخدام هذا الحساب.
Uses the Email Address mentioned in this Account as the Sender for all emails sent using this Account.,يستخدم عنوان البريد الإلكتروني المذكور في هذا الحساب باسم المرسل لجميع رسائل البريد الإلكتروني المرسلة باستخدام هذا الحساب.
Valid,صالح
Valid Login id required.,صالحة معرف تسجيل الدخول المطلوبة.
Valid email and name required,مطلوب بريد إلكتروني صالح واسم صالح
Value Based On,القيمة بناء على
Value Change,قيمة التغير
Value Changed,تم تغير القيمة
Value To Be Set,قيمة ليتم تعيينها
Value cannot be changed for {0},لا يمكن تغير القيمة ل {0}
Value for a check field can be either 0 or 1,يمكن أن تكون قيمة حقل التحقق إما 0 أو 1
Value missing for,قيمة مفقودة لـ
Value too big,قيمة كبيرة جدا
Verdana,فيردانا
Verfication Code,رمز التحقق
Verification Link,رابط التحقق
Verification code has been sent to your registered email address.,تم إرسال رمز التحقق إلى عنوان بريدك الإلكتروني المسجل.
Verify,تأكد من
Verify Password,التحقق من كلمة المرور
Verifying...,التحقق من ...
Version,الإصدار
Version Updated,تحديث الإصدار
View All,عرض الكل
View Comment,عرض التعليق
View List,عرض القائمة
View Log,عرض السجل
View Permitted Documents,عرض المستندات المسموح بها
View Properties (via Customize Form),عرض خصائص (عن طريق نموذج تخصيص)
View Settings,عرض إعدادات
View Website,مشاهدة الموقع
View document,عرض المستند
View report in your browser,عرض التقرير في المتصفح
View this in your browser,عرض هذا في متصفحك
View {0},عرض {0}
Viewed By,تمت المشاهدة بواسطة
Visit,زيارة
Visitor,زائر
We have received a request for deletion of {0} data associated with: {1},لقد تلقينا طلبًا بحذف {0} البيانات المرتبطة بـ: {1}
We have received a request from you to download your {0} data associated with: {1},لقد تلقينا طلبًا منك لتنزيل بيانات {0} المرتبطة بـ: {1}
Web Form,نموذج ويب
Web Form Field,حقل نموذج الويب
Web Form Fields,الحقول نموذج ويب
Web Page,صفحة على الإنترنت
Web Page Link Text,نص رابط صفحة الانترنت
Web Site,موقع الكتروني
Web View,عرض ويب
Webhook,Webhook
Webhook Data,بيانات ويبهوك
Webhook Header,رأس ويبهوك
Webhook Headers,رؤوس ويبهوك
Webhook Request,طلب ويبهوك
Webhook URL,Webhook URL
Webhooks calling API requests into web apps,ويبهوكس التي تطلب طلبات أبي في تطبيقات الويب
Website Meta Tag,موقع العلامة الوصفية
Website Route Meta,وصف روابط الموقع
Website Route Redirect,إعادة توجيه
Website Script,نص الموقع البرمجي
Website Sidebar,موقع الشريط الجانبي
Website Sidebar Item,موقع الشريط الجانبي البند
Website Slideshow,موقع عرض الشرائح
Website Slideshow Item,موقع السلعة عرض شرائح
Website Theme,شكل الموقع
Website Theme Image,موضوع الموقع صورة
Website Theme Image Link,موضوع الموقع رابط الصورة
Website User,مستخدم الموقع
Welcome Message,رسالة الترحيب
"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.",عند تعديل مستند بعد الغاء وحفظه ، وسوف تحصل على عدد جديد هو نسخة من الرقم القديم .
Width,عرض
Widths can be set in px or %.,الاعراض يمكن تعيين في مقصف أو٪.
Will be used in url (usually first name).,وسوف تستخدم في رابط (عادة الاسم الأول).
Will be your login ID,سيكون معرف تسجيل الدخول
Will only be shown if section headings are enabled,سيتم عرض فقط إذا تم تمكين عناوين المقطع
With Letter head,اضافة ترويسة
With Letterhead,اضافة ترويسة
Workflow Action,إجراء سير العمل
Workflow Action Master,سير العمل الاجراء الاساسي
Workflow Action Name,سير العمل اسم العمل
Workflow Document State,سير العمل الوثيقة الدولة
Workflow Name,اسم سير العمل
Workflow State,حالة سير العمل
Workflow State Field,حقل حالة سير العمل
Workflow Transition,الانتقال سير العمل
Workflow state represents the current state of a document.,تمثل حالة سير العمل الحالة الراهنة للوثيقة.
Write,الكتابة
Wrong fieldname <b>{0}</b> in add_fetch configuration of custom script,اسم الحقل غير صحيح <b>{0}</b> في add_fetch تكوين البرنامج النصي المخصص
X Axis Field,X محور الحقل
XLSX,XLSX
Y Axis Fields,حقول محور Y
Yahoo Mail,بريد ياهو
Yandex.Mail,Yandex.Mail
Yesterday,أمس
You are connected to internet.,أنت متصل بالإنترنت.
You are not allowed to create columns,لا يسمح لك بأنشاء اعمدة
You are not allowed to delete a standard Website Theme,لا يسمح لك بحذف موضوع الموقع القياسي
You are not allowed to print this document,لا يسمح لك طباعة هذه الوثيقة
You are not allowed to print this report,لا يسمح لك بطباعة هذا التقرير
You are not allowed to send emails related to this document,لا يسمح لك بإرسال رسائل البريد الإلكتروني ذات الصلة بهذه الوثيقة
You are not connected to Internet. Retry after sometime.,أنت غير متصل بالإنترنت. أعد المحاولة بعد وقت ما.
You are not permitted to view the newsletter.,لا يسمح لك بعرض النشرة الإخبارية.
You are now following this document. You will receive daily updates via email. You can change this in User Settings.,أنت الآن تتبع هذا المستند. سوف تتلقى التحديثات اليومية عبر البريد الإلكتروني. يمكنك تغيير هذا في إعدادات المستخدم.
You can add dynamic properties from the document by using Jinja templating.,يمكنك إضافة خصائص ديناميكية من المستند باستخدام Jinja templating .
You can also copy-paste this,يمكنك أيضا نسخ ولصق هذا
"You can change Submitted documents by cancelling them and then, amending them.",يمكنك تغيير الوثائق المسجلة من خلال إلغائها ، ثم تعديلها .
You can find things by asking 'find orange in customers',يمكنك العثور على الأشياء عن طريق طلب 'find orange in customers'
You can only upload upto 5000 records in one go. (may be less in some cases),يمكنك تحميل فقط حتى 5000  دفعة واحدة. (قد يكون أقل في بعض الحالات)
You can use Customize Form to set levels on fields.,يمكنك استخدام نموذج مخصص (Customize Form  )    لتحديد المستويات على الحقول .
You can use wildcard %,يمكنك استخدام حرف البدل٪
You can't set 'Options' for field {0},"لا يمكنك تعيين ""خيارات"" للحقل {0}"
You can't set 'Translatable' for field {0},لا يمكنك تعيين &#39;ترانزلاتابل&#39; للحقل {0}
You cannot unset 'Read Only' for field {0},"لا يمكنك ضبط ""للقراءة فقط"" للحقل {0}"
You do not have enough permissions to access this resource. Please contact your manager to get access.,ليس لديك الأذونات الكافية للوصول إلى هذا المورد. الرجاء الاتصال بالمدير للحصول علي الوصول.
You do not have enough permissions to complete the action,لا يوجد لديك الصلاحية الكافية لاتمام هذا العمل
You do not have enough points,ليس لديك نقاط كافية
You do not have enough review points,ليس لديك نقاط مراجعة كافية
You don't have access to Report: {0},ليس لديك حق الوصول إلى التقرير: {0}
You don't have any messages yet.,ليست لديك أية رسائل حتى الآن.
You don't have permission to access this file,لا تتوفر لديك الصلاحية للوصول الى هذا الملف
You don't have permission to get a report on: {0},ليس لديك إذن للحصول على تقرير عن: {0}
You don't have the permissions to access this document,ليس لديك الأذونات للوصول إلى هذا المستند
You gained {0} point,لقد ربحت {0} نقطة
You gained {0} points,لقد ربحت {0} نقطة
You have a new message from:,لديك رسالة جديدة من:
You have been successfully logged out,لقد تم تسجيل بنجاح
You have unsaved changes in this form. Please save before you continue.,لديك تغييرات لم يتم حفظها في هذا النموذج. يرجى الحفظ قبل المتابعة.
You need to be logged in and have System Manager Role to be able to access backups.,يتوجب عليك تسجيل الدخول بصلاحية مدير النظام حتي تتمكن من الوصول الى النسخ الأحتياطية.
You need to be logged in to access this {0}.,تحتاج إلى تسجيل الدخول للوصول إلى هذه {0}.
"You need to have ""Share"" permission","تحتاج إلى الحصول على إذن ""مشاركة"""
You selected Draft or Cancelled documents,لقد حددت مسودة أو مستندات تم إلغاؤها
You unfollowed this document,لقد قمت بإلغاء متابعة هذا المستند
Your Country,بلدك
Your Language,لغتك
Your Name,اسمك
Your account has been locked and will resume after {0} seconds,تم قفل حسابك وسيتم استئنافه بعد {0} ثانية
Your connection request to Google Calendar was successfully accepted,تم قبول طلب الاتصال الخاص بك إلى تقويم Google بنجاح
Your information has been submitted,تم تقديم المعلومات الخاصة بك
Your login id is,معرف تسجيل الدخول الخاص بك هو
Your organization name and address for the email footer.,اسم المؤسسة وعنوانك لتذييل البريد الإلكتروني.
Your payment has been successfully registered.,تم تسجيل دفعتك بنجاح.
Your payment has failed.,أخفقت دفعتك.
Your payment is cancelled.,تم إلغاء دفعتك.
Your payment was successfully accepted,تم قبول الدفع الخاص بك بنجاح
"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.",وقد وردت الاستعلام الخاص بك. سوف نقوم بالرد مرة أخرى قريبا. إذا كان لديك أي معلومات إضافية، يرجى الرد على هذا البريد.
"Your session has expired, please login again to continue.",انتهت صلاحية الجلسة، يرجى تسجيل الدخول مرة أخرى للمتابعة.
Zero,صفر
Zero means send records updated at anytime,صفر يعني إرسال التحديثات في أي وقت
_doctype,_doctype
_report,_تقرير
adjust,ضبط
after_insert,أدخل_بعد
align-center,محاذاة الوسط
align-justify,محاذاة-تبرير
align-left,محاذاة يسار
align-right,محاذاة اليمين
ap-northeast-1,ا ف ب-شمال-1
ap-northeast-2,ا ف ب-شمال-2
ap-northeast-3,ا ف ب-شمال-3
ap-south-1,ا ف ب-جنوب-1
ap-southeast-1,ا ف ب-جنوب-1
ap-southeast-2,ا ف ب-جنوب-2
arrow-down,سهم لأسفل
arrow-left,سهم يسار
arrow-right,سهم يمين
arrow-up,سهم لأعلى
asterisk,النجمة
backward,الى الوراء
ban-circle,دائرة الحظر
bell,جرس
bookmark,المرجعية
briefcase,حقيبة
bullhorn,البوق
ca-central-1,كاليفورنيا-وسط-1
camera,كاميرا
cancelled this document,إلغاء هذه الوثيقة
changed value of {0},القيمة المتغيرة لل{0}
changed values for {0},القيم المتغيرة ل{0}
chevron-down,شيفرون لأسفل
chevron-left,شيفرون يسار
chevron-right,شيفرون اليمين
chevron-up,شيفرون المتابعة
circle-arrow-down,دائرة السهم لأسفل
circle-arrow-left,دائرة السهم اليسار
circle-arrow-right,دائرة السهم الأيمن
circle-arrow-up,دائرة السهم إلى أعلى
cn-north-1,CN-شمال-1
cn-northwest-1,CN-شمال غرب-1
cog,تحكم في
darkgrey,الرمادي الداكن
dd-mm-yyyy,DD-MM-YYYY
dd.mm.yyyy,dd.mm.yyyy
dd/mm/yyyy,اليوم / الشهر / السنة
"document type..., e.g. customer",نوع الوثيقة ...، على سبيل المثال العملاء
domain name,اسم النطاق
download-alt,تحميل بديل
"e.g. ""Support"", ""Sales"", ""Jerry Yang""","على سبيل المثال، ""الدعم ""،"" المبيعات ""،"" أحمد صالح """
e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,على سبيل المثال، (55 + 434) / 4 أو = Math.sin(Math.PI / 2) ...
e.g. pop.gmail.com / imap.gmail.com,على سبيل المثال، pop.gmail.com / imap.gmail.com
e.g. replies@yourcomany.com. All replies will come to this inbox.,على سبيل المثال، replies@yourcomany.com. سيأتي كل الردود على هذا البريد.
e.g. smtp.gmail.com,على سبيل المثال، smtp.gmail.com
e.g.:,على سبيل المثال:
eject,اخرج
envelope,مغلف
eu-central-1,الاتحاد الأوروبي مركزي-1
eu-north-1,الاتحاد الأوروبي الشمالي-1
eu-west-1,الاتحاد الأوروبي الغربي-1
eu-west-2,الاتحاد الأوروبي الغربي-2
eu-west-3,الاتحاد الأوروبي الغربي-3
exclamation-sign,تعجب علامة-
eye-close,إغلاق العين
eye-open,فتح العين
facetime-video,facetime-video
fairlogin,fairlogin
fast-backward,بسرعة الى الوراء
fast-forward,بسرعة الى  الأمام
film,فيلم
fire,حريق
folder-close,غلق مجلد
folder-open,فتح مجلد
fullscreen,ملء الشاشة
gained by {0} via automatic rule {1},حصلت عليه {0} عبر القاعدة التلقائية {1}
gained {0} points,حصل على {0} نقطة
gave {0} points,أعطى {0} نقاط
gift,هدية
glass,زجاج
globe,العالم
hand-down,إلى أسفل اليد
hand-left,اليد اليسرى
hand-right,ومن جهة اليمين
hand-up,ومن ناحية المتابعة
hdd,hdd
headphones,سماعة الرأس
heart,قلب
hub,محور
indent-left,المسافة البادئة اليسرى
indent-right,المسافة البادئة اليمنى
info-sign,معلومات تسجيل الدخول،
john@doe.com,john@doe.com
just now,الآن فقط
leaf,ورق
lightblue,lightblue
list-alt,قائمة بديل
magnet,مغناطيس
map-marker,محدد الخريطة
merged {0} into {1},تم دمج {0} إلى {1}
minus,ناقص
minus-sign,علامة ناقص
mm-dd-yyyy,شهر-يوم-سنة
mm/dd/yyyy,شهر/يوم/سنة
module name...,اسم الوحدة برمجية  ...
new type of document,نوع جديد من الوثيقة
no failed attempts,محاولات فاشلة لا
none of,أيا من
ok,حسنا
ok-circle,دائرة OK-
ok-sign,علامة OK-
on_cancel,on_cancel
on_change,على التغيير
on_submit,on_submit
on_trash,on_trash
on_update,on_update
on_update_after_submit,on_update_after_submit
only.,فقط.
pencil,قلم رصاص
picture,صور
plane,طائرة
play,لعب
play-circle,لعب دائرة
plus,زائد
plus-sign,زائد توقيع
qrcode,qrcode
query-report,استعلام تقرير
question-sign,علامة سؤال
remove-circle,إزالة دائرة،
remove-sign,إزالة التوقيع،
removed,إزالة
renamed from {0} to {1},إعادة تسمية من {0} إلى {1}
repeat,كرر
resize-full,تغيير حجم كامل
resize-horizontal,تغيير حجم الأفقي،
resize-small,تغيير حجم صغير
resize-vertical,تغيير حجم عمودية
restored {0} as {1},استعادة {0} ك {1}
retweet,retweet
sa-east-1,سا شرق-1
screenshot,لقطة شاشة
share-alt,حصة بديل
shopping-cart,عربة التسوق
show,تبين
signal,إشارة
star,نجم
star-empty,النجوم فارغة
step-backward,خطوة إلى الوراء
step-forward,خطوة إلى الأمام
submitted this document,هذه الوثيقة مقدمة / مسجلة
text in document type,النص في نوع الوثيقة
text-height,ارتفاع النص
text-width,عرض النص
th,ال
th-large,TH-الكبيرة
th-list,TH-قائمة
thumbs-down,علامة إستهجان
thumbs-up,الابهام إلى أعلى
tint,لون
toggle Tag,تبديل العلامة
updated to {0},تحديث ل{0}
us-east-1,لنا شرق-1
us-east-2,لنا شرق-2
us-west-1,لنا غرب-1
us-west-2,لنا غرب-2
use % as wildcard,استخدام٪ كما البدل
values separated by commas,قيم مفصولة بفواصل
via automatic rule {0} on {1},عبر القاعدة التلقائية {0} بتاريخ {1}
viewed,يشاهد
volume-down,حجم إلى أسفل
volume-off,حجم حالا
volume-up,حجم المتابعة
warning-sign,علامة إنذار
wrench,وجع
yyyy-mm-dd,yyyy-mm-dd
zoom-in,تكبير
zoom-out,تصغير
{0} Calendar,{0} التقويم
{0} Chart,{0} الرسم البياني
{0} Dashboard,{0} لوحة المعلومات
{0} List,قائمة {0}
{0} Modules,{0} وحدات
{0} Report,{0} تقرير
{0} Tree,{0} شجرة
{0} added,{0} أضيف
{0} already exists. Select another name,{0} موجود بالفعل. حدد اسما آخر
{0} already unsubscribed for {1} {2},{0} تم إلغاء الاشتراك في {1} {2}
{0} and {1},{0} و {1}
{0} appreciated on {1},{0} موضع تقدير في {1}
{0} appreciated your work on {1} with {2} point,{0} قدر عملك على {1} بنقطة {2}
{0} appreciated your work on {1} with {2} points,{0} قدر عملك على {1} بنقاط {2}
{0} appreciated {1},{0} موضع تقدير {1}
{0} appreciation point for {1} {2},{0} نقطة التقدير لـ {1} {2}
{0} appreciation points for {1} {2},{0} نقاط التقدير لـ {1} {2}
{0} assigned {1}: {2},{0} تعيين {1}: {2}
{0} cannot be set for Single types,{0} لا يمكن تحديده لأنواع أحادية
{0} comments,{0} تعليقات
{0} created successfully,تم إنشاء {0} بنجاح
{0} criticism point for {1} {2},{0} نقطة النقد لـ {1} {2}
{0} criticism points for {1} {2},{0} نقاط النقد لـ {1} {2}
{0} criticized on {1},{0} انتقد يوم {1}
{0} criticized your work on {1} with {2} point,{0} انتقد عملك على {1} بنقطة {2}
{0} criticized your work on {1} with {2} points,{0} انتقد عملك على {1} بـ {2} نقاط
{0} criticized {1},{0} انتقد {1}
{0} days ago,قبل {0} أيام
{0} does not exist in row {1},{0} غير موجود في الصف {1}
"{0} field cannot be set as unique in {1}, as there are non-unique existing values",لا يمكن أن يحتوي اسم الحقل {0} على أحرف خاصة مثل {1}
{0} has been successfully added to the Email Group.,{0}  تم بنجاح الإضافة إلى مجموعة البريد الإلكتروني
{0} has left the conversation in {1} {2},{0} تركت محادثة في {1} {2}
{0} hours ago,قبل {0} ساعات
{0} in row {1} cannot have both URL and child items,{0} في الصف {1} لا يمكن أن يكون لها عنوان URL وبنود فرعية في نفس الوقت
{0} is not a raw printing format.,{0} ليس تنسيق طباعة خامًا.
{0} is not a valid Email Address,{0} بريد الكتروني غير صالح<br>{0} is not a valid Email Address
{0} is not a valid Workflow State. Please update your Workflow and try again.,{0} ليست حالة سير عمل صالحة. يرجى تحديث سير العمل والمحاولة مرة أخرى.
{0} is now default print format for {1} doctype,{0} هو الآن تنسيق الطباعة الافتراضي لنوع المستند {1}
{0} is saved,{0} تم حفظها
{0} items selected,{0} العناصر المحددة
{0} logged in,{0} تم تسجيل الدخول
{0} logged out: {1},{0} تسجيل الخروج: {1}
{0} minutes ago,قبل {0} دقائق
{0} months ago,قبل {0} أشهر
{0} must be one of {1},{0} يجب أن يكون واحدا من {1}
{0} must be unique,{0} يجب أن تكون فريدة من نوعها
{0} not a valid State,{0} ليست حالة صالحة
{0} of {1},{0} من {1}
{0} or {1},{0} أو {1}
{0} record deleted,تم حذف السجل {0}
{0} records deleted,{0} تم حذف السجلات
{0} reverted your point on {1},{0} التراجع عن وجهة نظرك في {1}
{0} reverted your points on {1},{0} التراجع عن نقاطك في {1}
{0} reverted {1},{0} تم التراجع {1}
{0} room must have atmost one user.,الحد الأقصى للغرفة {0} هو مستخدم واحد فقط.
{0} rows for {1},{0} صفوف لـ {1}
{0} saved successfully,تم حفظ {0} بنجاح
{0} self assigned this task: {1},{0} تم تعيين هذه المهمة بنفسها: {1}
{0} shared this document with everyone,{0} المشتركة هذه الوثيقة مع الجميع
{0} shared this document with {1},{0} مشاركة هذه الوثيقة مع {1}
{0} subscribers added,{0}  مشتركين تم اضافتهم
{0} to stop receiving emails of this type,{0} لإيقاف تلقي رسائل البريد الإلكتروني من هذا النوع
{0} to {1},{0} إلى {1}
{0} un-shared this document with {1},{0} الغى مشاركة هذه الوثيقة مع {1}
